

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Romania",183,"Long-term average annual precipitation in volume",4150,1977,151.9,"E","",""
"Romania",183,"Long-term average annual precipitation in volume",4150,1982,151.9,"E","",""
"Romania",183,"Long-term average annual precipitation in volume",4150,1987,151.9,"E","",""
"Romania",183,"Long-term average annual precipitation in volume",4150,1992,151.9,"E","",""
"Romania",183,"Long-term average annual precipitation in volume",4150,1997,151.9,"E","",""
"Romania",183,"Long-term average annual precipitation in volume",4150,2002,151.9,"E","",""
"Romania",183,"Long-term average annual precipitation in volume",4150,2007,151.9,"E","",""
"Romania",183,"Long-term average annual precipitation in volume",4150,2012,151.9,"E","",""
"Romania",183,"Long-term average annual precipitation in volume",4150,2017,151.9,"E","",""
"Romania",183,"Surface water produced internally",4155,1962,42.0,"","",""
"Romania",183,"Surface water produced internally",4155,1967,42.0,"","",""
"Romania",183,"Surface water produced internally",4155,1972,42.0,"","",""
"Romania",183,"Surface water produced internally",4155,1977,42.0,"","",""
"Romania",183,"Surface water produced internally",4155,1982,42.0,"","",""
"Romania",183,"Surface water produced internally",4155,1987,42.0,"","",""
"Romania",183,"Surface water produced internally",4155,1992,42.0,"","",""
"Romania",183,"Surface water produced internally",4155,1997,42.0,"","",""
"Romania",183,"Surface water produced internally",4155,2002,42.0,"","",""
"Romania",183,"Surface water produced internally",4155,2007,42.0,"","",""
"Romania",183,"Surface water produced internally",4155,2012,42.0,"","",""
"Romania",183,"Surface water produced internally",4155,2017,42.0,"","",""
"Romania",183,"Groundwater produced internally",4154,1962,8.38,"","",""
"Romania",183,"Groundwater produced internally",4154,1967,8.38,"","",""
"Romania",183,"Groundwater produced internally",4154,1972,8.38,"","",""
"Romania",183,"Groundwater produced internally",4154,1977,8.38,"","",""
"Romania",183,"Groundwater produced internally",4154,1982,8.38,"","",""
"Romania",183,"Groundwater produced internally",4154,1987,8.38,"","",""
"Romania",183,"Groundwater produced internally",4154,1992,8.38,"","",""
"Romania",183,"Groundwater produced internally",4154,1997,8.38,"","",""
"Romania",183,"Groundwater produced internally",4154,2002,8.38,"","",""
"Romania",183,"Groundwater produced internally",4154,2007,8.38,"","",""
"Romania",183,"Groundwater produced internally",4154,2012,8.38,"","",""
"Romania",183,"Groundwater produced internally",4154,2017,8.38,"","",""
"Romania",183,"Overlap between surface water and groundwater",4156,1962,8.0,"","[50]",""
"Romania",183,"Overlap between surface water and groundwater",4156,1967,8.0,"","[51]",""
"Romania",183,"Overlap between surface water and groundwater",4156,1972,8.0,"","[52]",""
"Romania",183,"Overlap between surface water and groundwater",4156,1977,8.0,"","[53]",""
"Romania",183,"Overlap between surface water and groundwater",4156,1982,8.0,"","[54]",""
"Romania",183,"Overlap between surface water and groundwater",4156,1987,8.0,"","[55]",""
"Romania",183,"Overlap between surface water and groundwater",4156,1992,8.0,"","[56]",""
"Romania",183,"Overlap between surface water and groundwater",4156,1997,8.0,"","[57]",""
"Romania",183,"Overlap between surface water and groundwater",4156,2002,8.0,"","[58]",""
"Romania",183,"Overlap between surface water and groundwater",4156,2007,8.0,"","[59]",""
"Romania",183,"Overlap between surface water and groundwater",4156,2012,8.0,"","[60]",""
"Romania",183,"Overlap between surface water and groundwater",4156,2017,8.0,"","",""
"Romania",183,"Total internal renewable water resources (IRWR)",4157,1962,42.38,"","",""
"Romania",183,"Total internal renewable water resources (IRWR)",4157,1967,42.38,"","",""
"Romania",183,"Total internal renewable water resources (IRWR)",4157,1972,42.38,"","",""
"Romania",183,"Total internal renewable water resources (IRWR)",4157,1977,42.38,"","",""
"Romania",183,"Total internal renewable water resources (IRWR)",4157,1982,42.38,"","",""
"Romania",183,"Total internal renewable water resources (IRWR)",4157,1987,42.38,"","",""
"Romania",183,"Total internal renewable water resources (IRWR)",4157,1992,42.38,"","",""
"Romania",183,"Total internal renewable water resources (IRWR)",4157,1997,42.38,"","",""
"Romania",183,"Total internal renewable water resources (IRWR)",4157,2002,42.38,"","",""
"Romania",183,"Total internal renewable water resources (IRWR)",4157,2007,42.38,"","",""
"Romania",183,"Total internal renewable water resources (IRWR)",4157,2012,42.38,"","",""
"Romania",183,"Total internal renewable water resources (IRWR)",4157,2017,42.38,"","",""
"Romania",183,"Total internal renewable water resources per capita",4158,1962,2239.0,"K","",""
"Romania",183,"Total internal renewable water resources per capita",4158,1967,2139.0,"K","",""
"Romania",183,"Total internal renewable water resources per capita",4158,1972,2017.0,"K","",""
"Romania",183,"Total internal renewable water resources per capita",4158,1977,1919.0,"K","",""
"Romania",183,"Total internal renewable water resources per capita",4158,1982,1855.0,"K","",""
"Romania",183,"Total internal renewable water resources per capita",4158,1987,1818.0,"K","",""
"Romania",183,"Total internal renewable water resources per capita",4158,1992,1813.0,"K","",""
"Romania",183,"Total internal renewable water resources per capita",4158,1997,1872.0,"K","",""
"Romania",183,"Total internal renewable water resources per capita",4158,2002,1939.0,"K","",""
"Romania",183,"Total internal renewable water resources per capita",4158,2007,2015.0,"K","",""
"Romania",183,"Total internal renewable water resources per capita",4158,2012,2101.0,"K","",""
"Romania",183,"Total internal renewable water resources per capita",4158,2017,2154.0,"K","",""
"Romania",183,"Water resources: total external renewable",4182,1962,169.6,"I","",""
"Romania",183,"Water resources: total external renewable",4182,1967,169.6,"I","",""
"Romania",183,"Water resources: total external renewable",4182,1972,169.6,"I","",""
"Romania",183,"Water resources: total external renewable",4182,1977,169.6,"I","",""
"Romania",183,"Water resources: total external renewable",4182,1982,169.6,"I","",""
"Romania",183,"Water resources: total external renewable",4182,1987,169.6,"I","",""
"Romania",183,"Water resources: total external renewable",4182,1992,169.6,"I","",""
"Romania",183,"Water resources: total external renewable",4182,1997,169.6,"I","",""
"Romania",183,"Water resources: total external renewable",4182,2002,169.6,"I","",""
"Romania",183,"Water resources: total external renewable",4182,2007,169.6,"I","",""
"Romania",183,"Water resources: total external renewable",4182,2012,169.6,"I","",""
"Romania",183,"Water resources: total external renewable",4182,2017,169.6,"I","",""
"Romania",183,"Total renewable surface water",4185,1962,211.5,"I","",""
"Romania",183,"Total renewable surface water",4185,1967,211.5,"I","",""
"Romania",183,"Total renewable surface water",4185,1972,211.5,"I","",""
"Romania",183,"Total renewable surface water",4185,1977,211.5,"I","",""
"Romania",183,"Total renewable surface water",4185,1982,211.5,"I","",""
"Romania",183,"Total renewable surface water",4185,1987,211.5,"I","",""
"Romania",183,"Total renewable surface water",4185,1992,211.5,"I","",""
"Romania",183,"Total renewable surface water",4185,1997,211.5,"I","",""
"Romania",183,"Total renewable surface water",4185,2002,211.5,"I","",""
"Romania",183,"Total renewable surface water",4185,2007,211.5,"I","",""
"Romania",183,"Total renewable surface water",4185,2012,211.5,"I","",""
"Romania",183,"Total renewable surface water",4185,2017,211.5,"I","",""
"Romania",183,"Total renewable groundwater",4187,1962,8.46,"","",""
"Romania",183,"Total renewable groundwater",4187,1967,8.46,"","",""
"Romania",183,"Total renewable groundwater",4187,1972,8.46,"","",""
"Romania",183,"Total renewable groundwater",4187,1977,8.46,"","",""
"Romania",183,"Total renewable groundwater",4187,1982,8.46,"","",""
"Romania",183,"Total renewable groundwater",4187,1987,8.46,"","",""
"Romania",183,"Total renewable groundwater",4187,1992,8.46,"","",""
"Romania",183,"Total renewable groundwater",4187,1997,8.46,"","",""
"Romania",183,"Total renewable groundwater",4187,2002,8.46,"","",""
"Romania",183,"Total renewable groundwater",4187,2007,8.46,"","",""
"Romania",183,"Total renewable groundwater",4187,2012,8.46,"","",""
"Romania",183,"Total renewable groundwater",4187,2017,8.46,"","",""
"Romania",183,"Total renewable water resources per capita",4190,1962,11203.0,"K","",""
"Romania",183,"Total renewable water resources per capita",4190,1967,10701.0,"K","",""
"Romania",183,"Total renewable water resources per capita",4190,1972,10089.0,"K","",""
"Romania",183,"Total renewable water resources per capita",4190,1977,9600.0,"K","",""
"Romania",183,"Total renewable water resources per capita",4190,1982,9281.0,"K","",""
"Romania",183,"Total renewable water resources per capita",4190,1987,9094.0,"K","",""
"Romania",183,"Total renewable water resources per capita",4190,1992,9070.0,"K","",""
"Romania",183,"Total renewable water resources per capita",4190,1997,9367.0,"K","",""
"Romania",183,"Total renewable water resources per capita",4190,2002,9700.0,"K","",""
"Romania",183,"Total renewable water resources per capita",4190,2007,10078.0,"K","",""
"Romania",183,"Total renewable water resources per capita",4190,2012,10510.0,"K","",""
"Romania",183,"Total renewable water resources per capita",4190,2017,10773.0,"K","",""
"Romania",183,"Total exploitable water resources",4196,1962,123.0,"I","",""
"Romania",183,"Total exploitable water resources",4196,1967,123.0,"I","",""
"Romania",183,"Total exploitable water resources",4196,1972,123.0,"I","",""
"Romania",183,"Total exploitable water resources",4196,1977,123.0,"I","",""
"Romania",183,"Total exploitable water resources",4196,1982,123.0,"I","",""
"Romania",183,"Total exploitable water resources",4196,1987,123.0,"I","",""
"Romania",183,"Total exploitable water resources",4196,1992,123.0,"I","",""
"Romania",183,"Total exploitable water resources",4196,1997,123.0,"I","",""
"Romania",183,"Total exploitable water resources",4196,2002,123.0,"I","",""
"Romania",183,"Total exploitable water resources",4196,2007,123.0,"I","",""
"Romania",183,"Total exploitable water resources",4196,2012,123.0,"I","",""
"Romania",183,"Total dam capacity",4197,1960,0.454,"L","",""
"Romania",183,"Total dam capacity",4197,1965,2.248,"L","",""
"Romania",183,"Total dam capacity",4197,1970,2.248,"L","",""
"Romania",183,"Total dam capacity",4197,1975,5.848,"L","",""
"Romania",183,"Total dam capacity",4197,1980,8.325,"L","",""
"Romania",183,"Total dam capacity",4197,1985,9.77,"L","",""
"Romania",183,"Total dam capacity",4197,1990,10.56,"L","",""
"Romania",183,"Total dam capacity",4197,1995,10.98,"L","",""
"Romania",183,"Total dam capacity",4197,2000,11.06,"L","",""
"Romania",183,"Total dam capacity",4197,2005,11.06,"L","",""
"Romania",183,"Total dam capacity",4197,2010,11.06,"L","",""
"Romania",183,"Total dam capacity",4197,2015,11.06,"L","",""
"Romania",183,"Dam capacity per capita",4471,1960,23.99,"K","",""
"Romania",183,"Dam capacity per capita",4471,1965,113.5,"K","",""
"Romania",183,"Dam capacity per capita",4471,1970,107.0,"K","",""
"Romania",183,"Dam capacity per capita",4471,1975,264.8,"K","",""
"Romania",183,"Dam capacity per capita",4471,1980,364.5,"K","",""
"Romania",183,"Dam capacity per capita",4471,1985,419.1,"K","",""
"Romania",183,"Dam capacity per capita",4471,1990,451.8,"K","",""
"Romania",183,"Dam capacity per capita",4471,1995,485.1,"K","",""
"Romania",183,"Dam capacity per capita",4471,2000,506.1,"K","",""
"Romania",183,"Dam capacity per capita",4471,2005,525.8,"K","",""
"Romania",183,"Dam capacity per capita",4471,2010,548.3,"K","",""
"Romania",183,"Dam capacity per capita",4471,2015,562.0,"K","",""
"Romania",183,"Agricultural water withdrawal",4250,1970,3.4,"","",""
"Romania",183,"Agricultural water withdrawal",4250,1975,5.75,"","",""
"Romania",183,"Agricultural water withdrawal",4250,1980,6.79,"","",""
"Romania",183,"Agricultural water withdrawal",4250,1985,8.49,"","",""
"Romania",183,"Agricultural water withdrawal",4250,1990,9.1,"","",""
"Romania",183,"Agricultural water withdrawal",4250,1997,2.98,"","",""
"Romania",183,"Agricultural water withdrawal",4250,2002,1.192,"E","",""
"Romania",183,"Agricultural water withdrawal",4250,2007,1.099,"E","",""
"Romania",183,"Agricultural water withdrawal",4250,2012,1.093,"E","",""
"Romania",183,"Agricultural water withdrawal",4250,2016,1.243,"","",""
"Romania",183,"Industrial water withdrawal",4252,1970,4.72,"","",""
"Romania",183,"Industrial water withdrawal",4252,1975,6.65,"","",""
"Romania",183,"Industrial water withdrawal",4252,1980,9.81,"","",""
"Romania",183,"Industrial water withdrawal",4252,1985,9.34,"","",""
"Romania",183,"Industrial water withdrawal",4252,1990,9.06,"","",""
"Romania",183,"Industrial water withdrawal",4252,1997,7.43,"","",""
"Romania",183,"Industrial water withdrawal",4252,2002,6.17,"","",""
"Romania",183,"Industrial water withdrawal",4252,2006,3.75,"","",""
"Romania",183,"Industrial water withdrawal",4252,2012,4.336,"E","",""
"Romania",183,"Industrial water withdrawal",4252,2016,4.08,"","",""
"Romania",183,"Municipal water withdrawal",4251,1970,1.47,"","",""
"Romania",183,"Municipal water withdrawal",4251,1975,2.0,"","",""
"Romania",183,"Municipal water withdrawal",4251,1980,2.2,"","",""
"Romania",183,"Municipal water withdrawal",4251,1985,2.67,"","",""
"Romania",183,"Municipal water withdrawal",4251,1990,2.25,"","",""
"Romania",183,"Municipal water withdrawal",4251,1997,2.05,"","",""
"Romania",183,"Municipal water withdrawal",4251,2002,1.86,"","",""
"Romania",183,"Municipal water withdrawal",4251,2006,1.06,"","",""
"Romania",183,"Municipal water withdrawal",4251,2012,1.053,"E","",""
"Romania",183,"Municipal water withdrawal",4251,2016,1.051,"","",""
"Romania",183,"Total water withdrawal",4253,1970,9.59,"","",""
"Romania",183,"Total water withdrawal",4253,1975,14.4,"","",""
"Romania",183,"Total water withdrawal",4253,1980,18.8,"","",""
"Romania",183,"Total water withdrawal",4253,1985,20.5,"","",""
"Romania",183,"Total water withdrawal",4253,1990,20.41,"","",""
"Romania",183,"Total water withdrawal",4253,1997,12.46,"","",""
"Romania",183,"Total water withdrawal",4253,2002,9.222,"K","",""
"Romania",183,"Total water withdrawal",4253,2007,6.884,"E","",""
"Romania",183,"Total water withdrawal",4253,2012,6.482,"E","",""
"Romania",183,"Total water withdrawal",4253,2016,6.374,"","",""
"Romania",183,"Total water withdrawal per capita",4257,1970,456.4,"K","",""
"Romania",183,"Total water withdrawal per capita",4257,1975,652.1,"K","",""
"Romania",183,"Total water withdrawal per capita",4257,1980,823.0,"K","",""
"Romania",183,"Total water withdrawal per capita",4257,1985,879.4,"K","",""
"Romania",183,"Total water withdrawal per capita",4257,1990,873.2,"K","",""
"Romania",183,"Total water withdrawal per capita",4257,1997,550.5,"K","",""
"Romania",183,"Total water withdrawal per capita",4257,2002,422.0,"K","",""
"Romania",183,"Total water withdrawal per capita",4257,2007,327.2,"E","",""
"Romania",183,"Total water withdrawal per capita",4257,2012,321.4,"E","",""
"Romania",183,"Total water withdrawal per capita",4257,2016,323.9,"K","",""
"Romania",183,"Environmental Flow Requirements",4549,1962,105.2,"E","",""
"Romania",183,"Environmental Flow Requirements",4549,1967,105.2,"E","",""
"Romania",183,"Environmental Flow Requirements",4549,1972,105.2,"E","",""
"Romania",183,"Environmental Flow Requirements",4549,1977,105.2,"E","",""
"Romania",183,"Environmental Flow Requirements",4549,1982,105.2,"E","",""
"Romania",183,"Environmental Flow Requirements",4549,1987,105.2,"E","",""
"Romania",183,"Environmental Flow Requirements",4549,1992,105.2,"E","",""
"Romania",183,"Environmental Flow Requirements",4549,1997,105.2,"E","",""
"Romania",183,"Environmental Flow Requirements",4549,2002,105.2,"E","",""
"Romania",183,"Environmental Flow Requirements",4549,2007,105.2,"E","",""
"Romania",183,"Environmental Flow Requirements",4549,2012,105.2,"E","",""
"Romania",183,"Environmental Flow Requirements",4549,2017,105.2,"E","",""
"Serbia",272,"Total population",4104,2007,9135.0,"E","",""
"Serbia",272,"Total population",4104,2012,8957.0,"E","",""
"Serbia",272,"Total population",4104,2017,8791.0,"E","",""
"Serbia",272,"Rural population",4105,2007,3726.0,"E","",""
"Serbia",272,"Rural population",4105,2012,3674.0,"E","",""
"Serbia",272,"Rural population",4105,2017,3587.0,"E","",""
"Serbia",272,"Urban population",4106,2007,5409.0,"E","",""
"Serbia",272,"Urban population",4106,2012,5283.0,"E","",""
"Serbia",272,"Urban population",4106,2017,5204.0,"E","",""
"Serbia",272,"Population density",4107,2007,103.4,"E","",""
"Serbia",272,"Population density",4107,2012,101.4,"E","",""
"Serbia",272,"Population density",4107,2017,99.49,"E","",""
"Serbia",272,"Gross Domestic Product (GDP)",4112,2007,4.0289556656E10,"E","",""
"Serbia",272,"Gross Domestic Product (GDP)",4112,2012,4.0742313861E10,"E","",""
"Serbia",272,"Gross Domestic Product (GDP)",4112,2015,3.6513027128E10,"E","",""
"Serbia",272,"GDP per capita",4458,2007,4410.0,"E","",""
"Serbia",272,"GDP per capita",4458,2012,4549.0,"E","",""
"Serbia",272,"GDP per capita",4458,2015,4153.0,"E","",""
"Serbia",272,"Human Development Index (HDI) [highest = 1]",4111,2012,0.7616,"E","",""
"Serbia",272,"Human Development Index (HDI) [highest = 1]",4111,2014,0.7711,"E","",""
"Serbia",272,"Long-term average annual precipitation in volume",4150,2007,49.98,"E","",""
"Serbia",272,"Long-term average annual precipitation in volume",4150,2012,49.98,"E","",""
"Serbia",272,"Long-term average annual precipitation in volume",4150,2017,49.98,"E","",""
"Serbia",272,"Total internal renewable water resources (IRWR)",4157,2007,8.407,"E","",""
"Serbia",272,"Total internal renewable water resources (IRWR)",4157,2012,8.407,"E","",""
"Serbia",272,"Total internal renewable water resources (IRWR)",4157,2017,8.407,"E","",""
"Serbia",272,"Total internal renewable water resources per capita",4158,2007,920.3,"E","",""
"Serbia",272,"Total internal renewable water resources per capita",4158,2012,938.6,"E","",""
"Serbia",272,"Total internal renewable water resources per capita",4158,2017,956.3,"E","",""
"Serbia",272,"Total renewable water resources per capita",4190,2007,17756.0,"E","",""
"Serbia",272,"Total renewable water resources per capita",4190,2012,18109.0,"E","",""
"Serbia",272,"Total renewable water resources per capita",4190,2017,18451.0,"E","",""
"Serbia",272,"Total dam capacity",4197,2010,2.27,"L","",""
"Serbia",272,"Total dam capacity",4197,2015,2.27,"L","",""
"Serbia",272,"Dam capacity per capita",4471,2010,253.4,"K","",""
"Serbia",272,"Dam capacity per capita",4471,2015,258.2,"K","",""
"Serbia",272,"Agricultural water withdrawal",4250,2007,0.1282,"E","",""
"Serbia",272,"Agricultural water withdrawal",4250,2011,0.0974,"E","",""
"Serbia",272,"Agricultural water withdrawal",4250,2016,0.6345,"","",""
"Serbia",272,"Industrial water withdrawal",4252,2016,3.41,"","",""
"Serbia",272,"Municipal water withdrawal",4251,2016,0.662,"","",""
"Serbia",272,"Total water withdrawal",4253,2007,3.958,"E","",""
"Serbia",272,"Total water withdrawal",4253,2012,3.869,"E","",""
"Serbia",272,"Total water withdrawal",4253,2016,4.707,"","",""
"Serbia",272,"Total water withdrawal per capita",4257,2007,433.3,"E","",""
"Serbia",272,"Total water withdrawal per capita",4257,2012,432.0,"E","",""
"Serbia",272,"Total water withdrawal per capita",4257,2016,535.4,"K","",""
"Serbia",272,"Environmental Flow Requirements",4549,2007,73.47,"E","",""
"Serbia",272,"Environmental Flow Requirements",4549,2012,73.47,"E","",""
"Serbia",272,"Environmental Flow Requirements",4549,2017,73.47,"E","",""
"Spain",203,"Total population",4104,1962,31165.0,"E","",""
"Spain",203,"Total population",4104,1967,32926.0,"E","",""
"Spain",203,"Total population",4104,1972,34761.0,"E","",""
"Spain",203,"Total population",4104,1977,36764.0,"E","",""
"Spain",203,"Total population",4104,1982,38310.0,"E","",""
"Spain",203,"Total population",4104,1987,39057.0,"E","",""
"Spain",203,"Total population",4104,1992,39515.0,"E","",""
"Spain",203,"Total population",4104,1997,40132.0,"E","",""
"Spain",203,"Total population",4104,2002,41986.0,"E","",""
"Spain",203,"Total population",4104,2007,45394.0,"E","",""
"Spain",203,"Total population",4104,2012,46857.0,"E","",""
"Spain",203,"Total population",4104,2017,46354.0,"E","",""
"Spain",203,"Rural population",4105,1962,13047.0,"E","",""
"Spain",203,"Rural population",4105,1967,12207.0,"E","",""
"Spain",203,"Rural population",4105,1972,11422.0,"E","",""
"Spain",203,"Rural population",4105,1977,10891.0,"E","",""
"Spain",203,"Rural population",4105,1982,10388.0,"E","",""
"Spain",203,"Rural population",4105,1987,10183.0,"E","",""
"Spain",203,"Rural population",4105,1992,9967.0,"E","",""
"Spain",203,"Rural population",4105,1997,10026.0,"E","",""
"Spain",203,"Rural population",4105,2002,10342.0,"E","",""
"Spain",203,"Rural population",4105,2007,10672.0,"E","",""
"Spain",203,"Rural population",4105,2012,9967.0,"E","",""
"Spain",203,"Rural population",4105,2017,8373.0,"E","",""
"Spain",203,"Urban population",4106,1962,18118.0,"E","",""
"Spain",203,"Urban population",4106,1967,20719.0,"E","",""
"Spain",203,"Urban population",4106,1972,23339.0,"E","",""
"Spain",203,"Urban population",4106,1977,25873.0,"E","",""
"Spain",203,"Urban population",4106,1982,27922.0,"E","",""
"Spain",203,"Urban population",4106,1987,28874.0,"E","",""
"Spain",203,"Urban population",4106,1992,29548.0,"E","",""
"Spain",203,"Urban population",4106,1997,30106.0,"E","",""
"Spain",203,"Urban population",4106,2002,31644.0,"E","",""
"Spain",203,"Urban population",4106,2007,34722.0,"E","",""
"Spain",203,"Urban population",4106,2012,36890.0,"E","",""
"Spain",203,"Urban population",4106,2017,37981.0,"E","",""
"Spain",203,"Population density",4107,1962,61.59,"E","",""
"Spain",203,"Population density",4107,1967,65.07,"E","",""
"Spain",203,"Population density",4107,1972,68.7,"E","",""
"Spain",203,"Population density",4107,1977,72.66,"E","",""
"Spain",203,"Population density",4107,1982,75.71,"E","",""
"Spain",203,"Population density",4107,1987,77.19,"E","",""
"Spain",203,"Population density",4107,1992,78.09,"E","",""
"Spain",203,"Population density",4107,1997,79.31,"E","",""
"Spain",203,"Population density",4107,2002,83.09,"E","",""
"Spain",203,"Population density",4107,2007,89.82,"E","",""
"Spain",203,"Population density",4107,2012,92.61,"E","",""
"Spain",203,"Population density",4107,2017,91.62,"E","",""
"Spain",203,"Gross Domestic Product (GDP)",4112,1962,1.6138545209E10,"E","",""
"Spain",203,"Gross Domestic Product (GDP)",4112,1967,3.1647119228E10,"E","",""
"Spain",203,"Gross Domestic Product (GDP)",4112,1972,5.8971806627E10,"E","",""
"Spain",203,"Gross Domestic Product (GDP)",4112,1977,1.32E11,"E","",""
"Spain",203,"Gross Domestic Product (GDP)",4112,1982,1.95E11,"E","",""
"Spain",203,"Gross Domestic Product (GDP)",4112,1987,3.18E11,"E","",""
"Spain",203,"Gross Domestic Product (GDP)",4112,1992,6.29E11,"E","",""
"Spain",203,"Gross Domestic Product (GDP)",4112,1997,5.89E11,"E","",""
"Spain",203,"Gross Domestic Product (GDP)",4112,2002,7.05E11,"E","",""
"Spain",203,"Gross Domestic Product (GDP)",4112,2007,1.48E12,"E","",""
"Spain",203,"Gross Domestic Product (GDP)",4112,2012,1.34E12,"E","",""
"Spain",203,"Gross Domestic Product (GDP)",4112,2015,1.2E12,"E","",""
"Spain",203,"GDP per capita",4458,1962,517.8,"E","",""
"Spain",203,"GDP per capita",4458,1967,961.2,"E","",""
"Spain",203,"GDP per capita",4458,1972,1696.0,"E","",""
"Spain",203,"GDP per capita",4458,1977,3590.0,"E","",""
"Spain",203,"GDP per capita",4458,1982,5090.0,"E","",""
"Spain",203,"GDP per capita",4458,1987,8142.0,"E","",""
"Spain",203,"GDP per capita",4458,1992,15918.0,"E","",""
"Spain",203,"GDP per capita",4458,1997,14677.0,"E","",""
"Spain",203,"GDP per capita",4458,2002,16791.0,"E","",""
"Spain",203,"GDP per capita",4458,2007,32603.0,"E","",""
"Spain",203,"GDP per capita",4458,2012,28598.0,"E","",""
"Spain",203,"GDP per capita",4458,2015,25888.0,"E","",""
"Spain",203,"Human Development Index (HDI) [highest = 1]",4111,1990,0.756,"E","",""
"Spain",203,"Human Development Index (HDI) [highest = 1]",4111,2000,0.8271,"E","",""
"Spain",203,"Human Development Index (HDI) [highest = 1]",4111,2012,0.8737,"E","",""
"Spain",203,"Human Development Index (HDI) [highest = 1]",4111,2014,0.8761,"E","",""
"Spain",203,"Long-term average annual precipitation in depth",4151,1962,636.0,"E","",""
"Spain",203,"Long-term average annual precipitation in depth",4151,1967,636.0,"E","",""
"Spain",203,"Long-term average annual precipitation in depth",4151,1972,636.0,"E","",""
"Spain",203,"Long-term average annual precipitation in depth",4151,1977,636.0,"E","",""
"Spain",203,"Long-term average annual precipitation in depth",4151,1982,636.0,"E","",""
"Spain",203,"Long-term average annual precipitation in depth",4151,1987,636.0,"E","",""
"Spain",203,"Long-term average annual precipitation in depth",4151,1992,636.0,"E","",""
"Spain",203,"Long-term average annual precipitation in depth",4151,1997,636.0,"E","",""
"Spain",203,"Long-term average annual precipitation in depth",4151,2002,636.0,"E","",""
"Spain",203,"Long-term average annual precipitation in depth",4151,2007,636.0,"E","",""
"Spain",203,"Long-term average annual precipitation in depth",4151,2012,636.0,"E","",""
"Spain",203,"Long-term average annual precipitation in depth",4151,2017,636.0,"E","",""
"Spain",203,"Long-term average annual precipitation in volume",4150,1962,321.8,"E","",""
"Spain",203,"Long-term average annual precipitation in volume",4150,1967,321.8,"E","",""
"Spain",203,"Long-term average annual precipitation in volume",4150,1972,321.8,"E","",""
"Spain",203,"Long-term average annual precipitation in volume",4150,1977,321.8,"E","",""
"Spain",203,"Long-term average annual precipitation in volume",4150,1982,321.8,"E","",""
"Spain",203,"Long-term average annual precipitation in volume",4150,1987,321.8,"E","",""
"Spain",203,"Long-term average annual precipitation in volume",4150,1992,321.8,"E","",""
"Spain",203,"Long-term average annual precipitation in volume",4150,1997,321.8,"E","",""
"Spain",203,"Long-term average annual precipitation in volume",4150,2002,321.4,"E","",""
"Spain",203,"Long-term average annual precipitation in volume",4150,2007,321.4,"E","",""
"Spain",203,"Long-term average annual precipitation in volume",4150,2012,321.8,"E","",""
"Spain",203,"Long-term average annual precipitation in volume",4150,2017,321.8,"E","",""
"Spain",203,"Surface water produced internally",4155,1962,109.5,"","",""
"Spain",203,"Surface water produced internally",4155,1967,109.5,"","",""
"Spain",203,"Surface water produced internally",4155,1972,109.5,"","",""
"Spain",203,"Surface water produced internally",4155,1977,109.5,"","",""
"Spain",203,"Surface water produced internally",4155,1982,109.5,"","",""
"Spain",203,"Surface water produced internally",4155,1987,109.5,"","",""
"Spain",203,"Surface water produced internally",4155,1992,109.5,"","",""
"Spain",203,"Surface water produced internally",4155,1997,109.5,"","",""
"Spain",203,"Surface water produced internally",4155,2002,109.5,"","",""
"Spain",203,"Surface water produced internally",4155,2007,109.5,"","",""
"Spain",203,"Surface water produced internally",4155,2012,109.5,"","",""
"Spain",203,"Surface water produced internally",4155,2017,109.5,"","",""
"Spain",203,"Groundwater produced internally",4154,1962,29.9,"","",""
"Spain",203,"Groundwater produced internally",4154,1967,29.9,"","",""
"Spain",203,"Groundwater produced internally",4154,1972,29.9,"","",""
"Spain",203,"Groundwater produced internally",4154,1977,29.9,"","",""
"Spain",203,"Groundwater produced internally",4154,1982,29.9,"","",""
"Spain",203,"Groundwater produced internally",4154,1987,29.9,"","",""
"Spain",203,"Groundwater produced internally",4154,1992,29.9,"","",""
"Spain",203,"Groundwater produced internally",4154,1997,29.9,"","",""
"Spain",203,"Groundwater produced internally",4154,2002,29.9,"","",""
"Spain",203,"Groundwater produced internally",4154,2007,29.9,"","",""
"Spain",203,"Groundwater produced internally",4154,2012,29.9,"","",""
"Spain",203,"Groundwater produced internally",4154,2017,29.9,"","",""
"Spain",203,"Overlap between surface water and groundwater",4156,1962,28.2,"","",""
"Spain",203,"Overlap between surface water and groundwater",4156,1967,28.2,"","",""
"Spain",203,"Overlap between surface water and groundwater",4156,1972,28.2,"","",""
"Spain",203,"Overlap between surface water and groundwater",4156,1977,28.2,"","",""
"Spain",203,"Overlap between surface water and groundwater",4156,1982,28.2,"","",""
"Spain",203,"Overlap between surface water and groundwater",4156,1987,28.2,"","",""
"Spain",203,"Overlap between surface water and groundwater",4156,1992,28.2,"","",""
"Spain",203,"Overlap between surface water and groundwater",4156,1997,28.2,"","",""
"Spain",203,"Overlap between surface water and groundwater",4156,2002,28.2,"","",""
"Spain",203,"Overlap between surface water and groundwater",4156,2007,28.2,"","",""
"Spain",203,"Overlap between surface water and groundwater",4156,2012,28.2,"","",""
"Spain",203,"Overlap between surface water and groundwater",4156,2017,28.2,"","",""
