"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Spain","Long-term average annual precipitation in depth (mm/year)",1962,636.0,"E",,1967,636.0,"E",,1972,636.0,"E",,1977,636.0,"E",,1982,636.0,"E",,1987,636.0,"E",,1992,636.0,"E",,1997,636.0,"E",,2002,636.0,"E",,2007,636.0,"E",,2012,636.0,"E",,2017,636.0,"E",
"Spain","Long-term average annual precipitation in volume (10^9 m3/year)",1962,321.8,"E",,1967,321.8,"E",,1972,321.8,"E",,1977,321.8,"E",,1982,321.8,"E",,1987,321.8,"E",,1992,321.8,"E",,1997,321.8,"E",,2002,321.4,"E",,2007,321.4,"E",,2012,321.8,"E",,2017,321.8,"E",
"Spain","Surface water produced internally (10^9 m3/year)",1962,109.5,"",,1967,109.5,"",,1972,109.5,"",,1977,109.5,"",,1982,109.5,"",,1987,109.5,"",,1992,109.5,"",,1997,109.5,"",,2002,109.5,"",,2007,109.5,"",,2012,109.5,"",,2017,109.5,"",
"Spain","Groundwater produced internally (10^9 m3/year)",1962,29.9,"",,1967,29.9,"",,1972,29.9,"",,1977,29.9,"",,1982,29.9,"",,1987,29.9,"",,1992,29.9,"",,1997,29.9,"",,2002,29.9,"",,2007,29.9,"",,2012,29.9,"",,2017,29.9,"",
"Spain","Overlap between surface water and groundwater (10^9 m3/year)",1962,28.2,"",,1967,28.2,"",,1972,28.2,"",,1977,28.2,"",,1982,28.2,"",,1987,28.2,"",,1992,28.2,"",,1997,28.2,"",,2002,28.2,"",,2007,28.2,"",,2012,28.2,"",,2017,28.2,"",
"Spain","Total internal renewable water resources (IRWR) (10^9 m3/year)",1962,111.2,"",,1967,111.2,"",,1972,111.2,"",,1977,111.2,"",,1982,111.2,"",,1987,111.2,"",,1992,111.2,"",,1997,111.2,"",,2002,111.2,"",,2007,111.2,"",,2012,111.2,"",,2017,111.2,"",
"Spain","Total internal renewable water resources per capita (m3/inhab/year)",1962,3568.0,"K",,1967,3377.0,"K",,1972,3199.0,"K",,1977,3025.0,"K",,1982,2903.0,"K",,1987,2847.0,"K",,1992,2814.0,"K",,1997,2771.0,"K",,2002,2649.0,"K",,2007,2450.0,"K",,2012,2373.0,"K",,2017,2399.0,"K",
"Spain","Water resources: total external renewable (10^9 m3/year)",1962,0.3,"I",,1967,0.3,"I",,1972,0.3,"I",,1977,0.3,"I",,1982,0.3,"I",,1987,0.3,"I",,1992,0.3,"I",,1997,0.3,"I",,2002,0.3,"I",,2007,0.3,"I",,2012,0.3,"I",,2017,0.3,"I",
"Spain","Total renewable surface water (10^9 m3/year)",1962,109.8,"I",,1967,109.8,"I",,1972,109.8,"I",,1977,109.8,"I",,1982,109.8,"I",,1987,109.8,"I",,1992,109.8,"I",,1997,109.8,"I",,2002,109.8,"I",,2007,109.8,"I",,2012,109.8,"I",,2017,109.8,"I",
"Spain","Total renewable groundwater (10^9 m3/year)",1962,29.9,"I",,1967,29.9,"I",,1972,29.9,"I",,1977,29.9,"I",,1982,29.9,"I",,1987,29.9,"I",,1992,29.9,"I",,1997,29.9,"I",,2002,29.9,"I",,2007,29.9,"I",,2012,29.9,"I",,2017,29.9,"I",
"Spain","Total renewable water resources per capita (m3/inhab/year)",1962,3578.0,"K",,1967,3386.0,"K",,1972,3208.0,"K",,1977,3033.0,"K",,1982,2910.0,"K",,1987,2855.0,"K",,1992,2822.0,"K",,1997,2778.0,"K",,2002,2656.0,"K",,2007,2456.0,"K",,2012,2380.0,"K",,2017,2405.0,"K",
"Spain","Total exploitable water resources (10^9 m3/year)",1962,46.3,"",,1967,46.3,"",,1972,46.3,"",,1977,46.3,"",,1982,46.3,"",,1987,46.3,"",,1992,46.3,"",,1997,46.3,"",,2002,46.3,"",,2007,46.3,"",,2012,46.3,"",,,,"",
"Spain","Total dam capacity (km3)",1960,17.45,"L",,1965,24.33,"L",,1970,36.06,"L",,1975,39.38,"L",,1980,40.54,"L",,1985,41.53,"L",,1990,47.82,"L",,1995,51.3,"L",,2000,52.9,"L",,2005,53.71,"L",,2010,53.81,"L",,2015,53.81,"L",
"Spain","Dam capacity per capita (m3/inhab)",1960,559.9,"K",,1965,738.9,"K",,1970,1037.0,"K",,1975,1071.0,"K",,1980,1058.0,"K",,1985,1063.0,"K",,1990,1210.0,"K",,1995,1278.0,"K",,2000,1260.0,"K",,2005,1183.0,"K",,2010,1148.0,"K",,2015,1161.0,"K",
"Spain","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,1986,28.43,"",,1991,23.7,"E",,1997,23.41,"E",,2002,23.04,"E",,2007,23.18,"E",,2012,25.47,"E",,2014,21.96,"",
"Spain","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,1986,11.92,"",,1991,6.4,"E",,1997,6.68,"E",,2002,7.447,"E",,2007,6.495,"E",,2012,6.572,"E",,2014,6.339,"",
"Spain","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,1986,5.502,"",,1991,6.8,"E",,1997,4.509,"E",,2002,5.448,"E",,2007,5.898,"E",,2012,5.308,"E",,2014,4.552,"",
"Spain","Total water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,1975,36.08,"E",,1980,39.92,"E",,1986,45.85,"",,1991,36.9,"E",,1997,34.6,"E",,2002,35.94,"E",,2007,35.57,"E",,2012,37.35,"E",,2014,32.85,"",
"Spain","Total water withdrawal per capita (m3/inhab/year)",,,"",,,,"",,,,"",,1975,981.4,"E",,1980,1042.0,"E",,1986,1174.0,"K",,1991,933.8,"E",,1997,862.2,"E",,2002,856.0,"E",,2007,783.6,"E",,2012,797.1,"E",,2014,708.7,"K",
"Spain","Environmental Flow Requirements (10^9 m3/year)",1962,38.15,"E",,1967,38.15,"E",,1972,38.15,"E",,1977,38.15,"E",,1982,38.15,"E",,1987,38.15,"E",,1992,38.15,"E",,1997,38.15,"E",,2002,38.15,"E",,2007,38.15,"E",,2012,38.15,"E",,2017,38.15,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Sweden","Total population (1000 inhab)",1962,7580.0,"E",,1967,7876.0,"E",,1972,8127.0,"E",,1977,8251.0,"E",,1982,8329.0,"E",,1987,8421.0,"E",,1992,8687.0,"E",,1997,8869.0,"E",,2002,8921.0,"E",,2007,9163.0,"E",,2012,9541.0,"E",,2017,9911.0,"E",
"Sweden","Rural population (1000 inhab)",1962,1953.0,"E",,1967,1680.0,"E",,1972,1477.0,"E",,1977,1417.0,"E",,1982,1412.0,"E",,1987,1429.0,"E",,1992,1453.0,"E",,1997,1432.0,"E",,2002,1424.0,"E",,2007,1415.0,"E",,2012,1422.0,"E",,2017,1449.0,"E",
"Sweden","Urban population (1000 inhab)",1962,5627.0,"E",,1967,6196.0,"E",,1972,6650.0,"E",,1977,6834.0,"E",,1982,6917.0,"E",,1987,6992.0,"E",,1992,7234.0,"E",,1997,7437.0,"E",,2002,7497.0,"E",,2007,7748.0,"E",,2012,8119.0,"E",,2017,8462.0,"E",
"Sweden","Population density (inhab/km2)",1962,16.83,"E",,1967,17.49,"E",,1972,18.05,"E",,1977,18.32,"E",,1982,18.5,"E",,1987,18.7,"E",,1992,19.29,"E",,1997,19.7,"E",,2002,19.81,"E",,2007,20.35,"E",,2012,21.32,"E",,2017,22.15,"E",
"Sweden","Gross Domestic Product (GDP) (current US$)",1962,1.7511477311E10,"E",,1967,2.7463409202E10,"E",,1972,4.8263914959E10,"E",,1977,9.3136775103E10,"E",,1982,1.13E11,"E",,1987,1.8E11,"E",,1992,2.8E11,"E",,1997,2.64E11,"E",,2002,2.64E11,"E",,2007,4.88E11,"E",,2012,5.44E11,"E",,2015,4.93E11,"E",
"Sweden","GDP per capita (current US$/inhab)",1962,2310.0,"E",,1967,3487.0,"E",,1972,5939.0,"E",,1977,11288.0,"E",,1982,13567.0,"E",,1987,21375.0,"E",,1992,32232.0,"E",,1997,29767.0,"E",,2002,29593.0,"E",,2007,53258.0,"E",,2012,57017.0,"E",,2015,49743.0,"E",
"Sweden","Human Development Index (HDI) [highest = 1] (-)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.8151,"E",,,,"",,2000,0.8971,"E",,,,"",,2012,0.9037,"E",,2014,0.9068,"E",
"Sweden","Long-term average annual precipitation in depth (mm/year)",1962,624.0,"E",,1967,624.0,"E",,1972,624.0,"E",,1977,624.0,"E",,1982,624.0,"E",,1987,624.0,"E",,1992,624.0,"E",,1997,624.0,"E",,2002,624.0,"E",,2007,624.0,"E",,2012,624.0,"E",,2017,624.0,"E",
"Sweden","Long-term average annual precipitation in volume (10^9 m3/year)",1962,281.0,"E",,1967,281.0,"E",,1972,281.0,"E",,1977,281.0,"E",,1982,281.0,"E",,1987,281.0,"E",,1992,281.0,"E",,1997,281.0,"E",,2002,281.0,"E",,2007,281.0,"E",,2012,279.2,"E",,2017,279.2,"E",
"Sweden","Surface water produced internally (10^9 m3/year)",1962,170.0,"",,1967,170.0,"",,1972,170.0,"",,1977,170.0,"",,1982,170.0,"",,1987,170.0,"",,1992,170.0,"",,1997,170.0,"",,2002,170.0,"",,2007,170.0,"",,2012,170.0,"",,2017,170.0,"",
"Sweden","Groundwater produced internally (10^9 m3/year)",1962,20.0,"",,1967,20.0,"",,1972,20.0,"",,1977,20.0,"",,1982,20.0,"",,1987,20.0,"",,1992,20.0,"",,1997,20.0,"",,2002,20.0,"",,2007,20.0,"",,2012,20.0,"",,2017,20.0,"",
"Sweden","Overlap between surface water and groundwater (10^9 m3/year)",1962,19.0,"",,1967,19.0,"",,1972,19.0,"",,1977,19.0,"",,1982,19.0,"",,1987,19.0,"",,1992,19.0,"",,1997,19.0,"",,2002,19.0,"",,2007,19.0,"",,2012,19.0,"",,2017,19.0,"",
"Sweden","Total internal renewable water resources (IRWR) (10^9 m3/year)",1962,171.0,"",,1967,171.0,"",,1972,171.0,"",,1977,171.0,"",,1982,171.0,"",,1987,171.0,"",,1992,171.0,"",,1997,171.0,"",,2002,171.0,"",,2007,171.0,"",,2012,171.0,"",,2017,171.0,"",
"Sweden","Total internal renewable water resources per capita (m3/inhab/year)",1962,22559.0,"K",,1967,21712.0,"K",,1972,21041.0,"K",,1977,20725.0,"K",,1982,20531.0,"K",,1987,20306.0,"K",,1992,19685.0,"K",,1997,19281.0,"K",,2002,19168.0,"K",,2007,18662.0,"K",,2012,17923.0,"K",,2017,17254.0,"K",
"Sweden","Water resources: total external renewable (10^9 m3/year)",1962,3.0,"I",,1967,3.0,"I",,1972,3.0,"I",,1977,3.0,"I",,1982,3.0,"I",,1987,3.0,"I",,1992,3.0,"I",,1997,3.0,"I",,2002,3.0,"I",,2007,3.0,"I",,2012,3.0,"I",,2017,3.0,"I",
"Sweden","Total renewable surface water (10^9 m3/year)",1962,173.0,"I",,1967,173.0,"I",,1972,173.0,"I",,1977,173.0,"I",,1982,173.0,"I",,1987,173.0,"I",,1992,173.0,"I",,1997,173.0,"I",,2002,173.0,"I",,2007,173.0,"I",,2012,173.0,"I",,2017,173.0,"I",
"Sweden","Total renewable groundwater (10^9 m3/year)",1962,20.0,"I",,1967,20.0,"I",,1972,20.0,"I",,1977,20.0,"I",,1982,20.0,"I",,1987,20.0,"I",,1992,20.0,"I",,1997,20.0,"I",,2002,20.0,"I",,2007,20.0,"I",,2012,20.0,"I",,2017,20.0,"I",
"Sweden","Total renewable water resources per capita (m3/inhab/year)",1962,22955.0,"K",,1967,22092.0,"K",,1972,21410.0,"K",,1977,21088.0,"K",,1982,20891.0,"K",,1987,20663.0,"K",,1992,20030.0,"K",,1997,19619.0,"K",,2002,19505.0,"K",,2007,18989.0,"K",,2012,18237.0,"K",,2017,17556.0,"K",
"Sweden","Total exploitable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Sweden","Total dam capacity (km3)",1960,16.14,"L",,1965,18.59,"L",,1970,26.21,"L",,1975,35.26,"L",,1980,35.35,"L",,1985,35.96,"L",,1990,35.96,"L",,1995,35.96,"L",,2000,35.96,"L",,2005,35.96,"L",,2010,35.96,"L",,2015,35.96,"L",
"Sweden","Dam capacity per capita (m3/inhab)",1960,2129.0,"K",,1965,2360.0,"K",,1970,3225.0,"K",,1975,4273.0,"K",,1980,4244.0,"K",,1985,4270.0,"K",,1990,4140.0,"K",,1995,4055.0,"K",,2000,4031.0,"K",,2005,3924.0,"K",,2010,3769.0,"K",,2015,3628.0,"K",
"Sweden","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.132,"E",,1975,0.137,"E",,1980,0.14,"E",,,,"",,1992,0.174,"E",,1997,0.15,"E",,2002,0.135,"E",,2007,0.107,"E",,2010,0.098,"E",,,,"",
"Sweden","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,2.96,"E",,1975,2.96,"E",,1980,2.96,"E",,,,"",,1992,1.783,"E",,1997,1.509,"E",,2002,1.503,"E",,2007,1.523,"E",,2010,1.572,"E",,,,"",
"Sweden","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.981,"E",,1975,1.038,"E",,1980,1.006,"E",,,,"",,1992,1.016,"E",,1997,1.052,"E",,2002,1.038,"E",,2007,1.0,"E",,2010,1.019,"E",,,,"",
"Sweden","Total water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,4.073,"E",,1975,4.135,"E",,1980,4.106,"E",,1985,2.97,"E",,1992,2.973,"E",,1997,2.711,"E",,2002,2.676,"E",,2007,2.63,"E",,2010,2.689,"E",,,,"",
"Sweden","Total water withdrawal per capita (m3/inhab/year)",,,"",,,,"",,1970,501.2,"E",,1975,501.2,"E",,1980,493.0,"E",,1985,352.7,"E",,1992,342.2,"E",,1997,305.7,"E",,2002,300.0,"E",,2007,287.0,"E",,2010,281.8,"E",,,,"",
"Sweden","Environmental Flow Requirements (10^9 m3/year)",1962,104.7,"E",,1967,104.7,"E",,1972,104.7,"E",,1977,104.7,"E",,1982,104.7,"E",,1987,104.7,"E",,1992,104.7,"E",,1997,104.7,"E",,2002,104.7,"E",,2007,104.7,"E",,2012,104.7,"E",,2017,104.7,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Switzerland","Total population (1000 inhab)",1962,5503.0,"E",,1967,5992.0,"E",,1972,6270.0,"E",,1977,6341.0,"E",,1982,6342.0,"E",,1987,6532.0,"E",,1992,6815.0,"E",,1997,7092.0,"E",,2002,7244.0,"E",,2007,7560.0,"E",,2012,8032.0,"E",,2017,8476.0,"E",
"Switzerland","Rural population (1000 inhab)",1962,2624.0,"E",,1967,2668.0,"E",,1972,2662.0,"E",,1977,2710.0,"E",,1982,2541.0,"E",,1987,2056.0,"E",,1992,1791.0,"E",,1997,1882.0,"E",,2002,1932.0,"E",,2007,1996.0,"E",,2012,2135.0,"E",,2017,2253.0,"E",
"Switzerland","Urban population (1000 inhab)",1962,2879.0,"E",,1967,3324.0,"E",,1972,3608.0,"E",,1977,3631.0,"E",,1982,3801.0,"E",,1987,4476.0,"E",,1992,5024.0,"E",,1997,5210.0,"E",,2002,5312.0,"E",,2007,5564.0,"E",,2012,5897.0,"E",,2017,6223.0,"E",
"Switzerland","Population density (inhab/km2)",1962,133.3,"E",,1967,145.1,"E",,1972,151.9,"E",,1977,153.6,"E",,1982,153.6,"E",,1987,158.2,"E",,1992,165.1,"E",,1997,171.8,"E",,2002,175.4,"E",,2007,183.1,"E",,2012,194.5,"E",,2017,205.3,"E",
"Switzerland","Gross Domestic Product (GDP) (current US$)",1962,1.1879982759E10,"E",,1967,1.7740013179E10,"E",,1972,3.3830223659E10,"E",,1977,6.7152808753E10,"E",,1982,1.11E11,"E",,1987,1.93E11,"E",,1992,2.71E11,"E",,1997,2.87E11,"E",,2002,3.01E11,"E",,2007,4.77E11,"E",,2012,6.65E11,"E",,2015,6.65E11,"E",
"Switzerland","GDP per capita (current US$/inhab)",1962,2159.0,"E",,1967,2961.0,"E",,1972,5396.0,"E",,1977,10590.0,"E",,1982,17502.0,"E",,1987,29547.0,"E",,1992,39765.0,"E",,1997,40468.0,"E",,2002,41552.0,"E",,2007,63095.0,"E",,2012,82794.0,"E",,2015,78457.0,"E",
"Switzerland","Human Development Index (HDI) [highest = 1] (-)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.8308,"E",,,,"",,2000,0.8879,"E",,,,"",,2012,0.927,"E",,2014,0.9296,"E",
"Switzerland","Long-term average annual precipitation in depth (mm/year)",1962,1537.0,"E",,1967,1537.0,"E",,1972,1537.0,"E",,1977,1537.0,"E",,1982,1537.0,"E",,1987,1537.0,"E",,1992,1537.0,"E",,1997,1537.0,"E",,2002,1537.0,"E",,2007,1537.0,"E",,2012,1537.0,"E",,2017,1537.0,"E",
"Switzerland","Long-term average annual precipitation in volume (10^9 m3/year)",1962,63.46,"E",,1967,63.46,"E",,1972,63.46,"E",,1977,63.46,"E",,1982,63.46,"E",,1987,63.46,"E",,1992,63.46,"E",,1997,63.46,"E",,2002,63.46,"E",,2007,63.46,"E",,2012,63.46,"E",,2017,63.46,"E",
"Switzerland","Surface water produced internally (10^9 m3/year)",1962,40.4,"",,1967,40.4,"",,1972,40.4,"",,1977,40.4,"",,1982,40.4,"",,1987,40.4,"",,1992,40.4,"",,1997,40.4,"",,2002,40.4,"",,2007,40.4,"",,2012,40.4,"",,2017,40.4,"",
"Switzerland","Groundwater produced internally (10^9 m3/year)",1962,2.5,"",,1967,2.5,"",,1972,2.5,"",,1977,2.5,"",,1982,2.5,"",,1987,2.5,"",,1992,2.5,"",,1997,2.5,"",,2002,2.5,"",,2007,2.5,"",,2012,2.5,"",,2017,2.5,"",
"Switzerland","Overlap between surface water and groundwater (10^9 m3/year)",1962,2.5,"",,1967,2.5,"",,1972,2.5,"",,1977,2.5,"",,1982,2.5,"",,1987,2.5,"",,1992,2.5,"",,1997,2.5,"",,2002,2.5,"",,2007,2.5,"",,2012,2.5,"",,2017,2.5,"",
"Switzerland","Total internal renewable water resources (IRWR) (10^9 m3/year)",1962,40.4,"",,1967,40.4,"",,1972,40.4,"",,1977,40.4,"",,1982,40.4,"",,1987,40.4,"",,1992,40.4,"",,1997,40.4,"",,2002,40.4,"",,2007,40.4,"",,2012,40.4,"",,2017,40.4,"",
"Switzerland","Total internal renewable water resources per capita (m3/inhab/year)",1962,7341.0,"K",,1967,6742.0,"K",,1972,6443.0,"K",,1977,6371.0,"K",,1982,6370.0,"K",,1987,6185.0,"K",,1992,5928.0,"K",,1997,5697.0,"K",,2002,5577.0,"K",,2007,5344.0,"K",,2012,5030.0,"K",,2017,4766.0,"K",
"Switzerland","Water resources: total external renewable (10^9 m3/year)",1962,13.1,"I",,1967,13.1,"I",,1972,13.1,"I",,1977,13.1,"I",,1982,13.1,"I",,1987,13.1,"I",,1992,13.1,"I",,1997,13.1,"I",,2002,13.1,"I",,2007,13.1,"I",,2012,13.1,"I",,2017,13.1,"I",
"Switzerland","Total renewable surface water (10^9 m3/year)",1962,53.5,"I",,1967,53.5,"I",,1972,53.5,"I",,1977,53.5,"I",,1982,53.5,"I",,1987,53.5,"I",,1992,53.5,"I",,1997,53.5,"I",,2002,53.5,"I",,2007,53.5,"I",,2012,53.5,"I",,2017,53.5,"I",
"Switzerland","Total renewable groundwater (10^9 m3/year)",1962,2.5,"I",,1967,2.5,"I",,1972,2.5,"I",,1977,2.5,"I",,1982,2.5,"I",,1987,2.5,"I",,1992,2.5,"I",,1997,2.5,"I",,2002,2.5,"I",,2007,2.5,"I",,2012,2.5,"I",,2017,2.5,"I",
"Switzerland","Total renewable water resources per capita (m3/inhab/year)",1962,9722.0,"K",,1967,8929.0,"K",,1972,8533.0,"K",,1977,8437.0,"K",,1982,8436.0,"K",,1987,8190.0,"K",,1992,7850.0,"K",,1997,7544.0,"K",,2002,7385.0,"K",,2007,7077.0,"K",,2012,6661.0,"K",,2017,6312.0,"K",
"Switzerland","Total exploitable water resources (10^9 m3/year)",1962,50.0,"",,1967,50.0,"",,1972,50.0,"",,1977,50.0,"",,1982,50.0,"",,1987,50.0,"",,1992,50.0,"",,1997,50.0,"",,2002,50.0,"",,2007,50.0,"",,2012,50.0,"",,,,"",
"Switzerland","Total dam capacity (km3)",1960,1.553,"L",,1965,2.629,"L",,1970,3.116,"L",,1975,3.343,"L",,1980,3.343,"L",,1985,3.343,"L",,1990,3.343,"L",,1995,3.343,"L",,2000,3.343,"L",,2005,3.343,"L",,2010,3.343,"L",,2015,3.343,"L",
"Switzerland","Dam capacity per capita (m3/inhab)",1960,282.2,"K",,1965,438.8,"K",,1970,497.0,"K",,1975,527.2,"K",,1980,527.1,"K",,1985,511.8,"K",,1990,490.5,"K",,1995,471.4,"K",,2000,461.5,"K",,2005,442.2,"K",,2010,416.2,"K",,2015,394.4,"K",
"Switzerland","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,0.05,"L",,,,"",,2012,0.1601,"E",,,,"",
"Switzerland","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2012,0.6427,"E",,,,"",
"Switzerland","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,1.14,"E",,1975,1.129,"E",,1980,1.103,"E",,1985,1.143,"E",,1992,1.192,"E",,1997,1.056,"E",,2002,1.069,"E",,2006,0.981,"E",,2012,1.202,"E",,2016,0.932,"",
"Switzerland","Total water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,1975,2.598,"E",,1980,2.589,"E",,1985,2.646,"E",,1992,2.695,"E",,1997,2.559,"E",,2002,2.518,"E",,,,"",,2012,2.005,"E",,,,"",
"Switzerland","Total water withdrawal per capita (m3/inhab/year)",,,"",,,,"",,,,"",,1975,409.7,"E",,1980,408.2,"E",,1985,405.1,"E",,1992,395.5,"E",,1997,360.8,"E",,2002,347.6,"E",,,,"",,2012,249.6,"E",,,,"",
"Switzerland","Environmental Flow Requirements (10^9 m3/year)",1962,27.28,"E",,1967,27.28,"E",,1972,27.28,"E",,1977,27.28,"E",,1982,27.28,"E",,1987,27.28,"E",,1992,27.28,"E",,1997,27.28,"E",,2002,27.28,"E",,2007,27.28,"E",,2012,27.28,"E",,2017,27.28,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"United Kingdom","Total population (1000 inhab)",1962,53171.0,"E",,1967,54929.0,"E",,1972,55953.0,"E",,1977,56262.0,"E",,1982,56296.0,"E",,1987,56709.0,"E",,1992,57495.0,"E",,1997,58347.0,"E",,2002,59349.0,"E",,2007,61415.0,"E",,2012,64250.0,"E",,2017,66182.0,"E",
"United Kingdom","Rural population (1000 inhab)",1962,11498.0,"E",,1967,12317.0,"E",,1972,12751.0,"E",,1977,12353.0,"E",,1982,12046.0,"E",,1987,12276.0,"E",,1992,12530.0,"E",,1997,12561.0,"E",,2002,12370.0,"E",,2007,12347.0,"E",,2012,12872.0,"E",,2017,12554.0,"E",
"United Kingdom","Urban population (1000 inhab)",1962,41673.0,"E",,1967,42612.0,"E",,1972,43202.0,"E",,1977,43909.0,"E",,1982,44250.0,"E",,1987,44433.0,"E",,1992,44965.0,"E",,1997,45786.0,"E",,2002,46979.0,"E",,2007,49068.0,"E",,2012,51378.0,"E",,2017,53628.0,"E",
"United Kingdom","Population density (inhab/km2)",1962,218.3,"E",,1967,225.5,"E",,1972,229.7,"E",,1977,231.0,"E",,1982,231.1,"E",,1987,232.8,"E",,1992,236.0,"E",,1997,239.5,"E",,2002,243.6,"E",,2007,252.1,"E",,2012,263.7,"E",,2017,271.7,"E",
"United Kingdom","Gross Domestic Product (GDP) (current US$)",1962,8.0601939635E10,"E",,1967,1.11E11,"E",,1972,1.7E11,"E",,1977,2.63E11,"E",,1982,5.15E11,"E",,1987,7.45E11,"E",,1992,1.18E12,"E",,1997,1.45E12,"E",,2002,1.68E12,"E",,2007,2.97E12,"E",,2012,2.63E12,"E",,2015,2.85E12,"E",
"United Kingdom","GDP per capita (current US$/inhab)",1962,1516.0,"E",,1967,2021.0,"E",,1972,3038.0,"E",,1977,4675.0,"E",,1982,9148.0,"E",,1987,13137.0,"E",,1992,20524.0,"E",,1997,24851.0,"E",,2002,28307.0,"E",,2007,48360.0,"E",,2012,40934.0,"E",,2015,43063.0,"E",
"United Kingdom","Human Development Index (HDI) [highest = 1] (-)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.7732,"E",,,,"",,2000,0.8654,"E",,,,"",,2012,0.9014,"E",,2014,0.9067,"E",
"United Kingdom","Long-term average annual precipitation in depth (mm/year)",1962,1220.0,"E",,1967,1220.0,"E",,1972,1220.0,"E",,1977,1220.0,"E",,1982,1220.0,"E",,1987,1220.0,"E",,1992,1220.0,"E",,1997,1220.0,"E",,2002,1220.0,"E",,2007,1220.0,"E",,2012,1220.0,"E",,2017,1220.0,"E",
"United Kingdom","Long-term average annual precipitation in volume (10^9 m3/year)",1962,297.2,"E",,1967,297.2,"E",,1972,297.2,"E",,1977,297.2,"E",,1982,297.2,"E",,1987,297.2,"E",,1992,297.2,"E",,1997,297.2,"E",,2002,297.2,"E",,2007,297.2,"E",,2012,297.2,"E",,2017,297.2,"E",
"United Kingdom","Surface water produced internally (10^9 m3/year)",1962,144.2,"",,1967,144.2,"",,1972,144.2,"",,1977,144.2,"",,1982,144.2,"",,1987,144.2,"",,1992,144.2,"",,1997,144.2,"",,2002,144.2,"",,2007,144.2,"",,2012,144.2,"",,2017,144.2,"",
"United Kingdom","Groundwater produced internally (10^9 m3/year)",1962,9.8,"",,1967,9.8,"",,1972,9.8,"",,1977,9.8,"",,1982,9.8,"",,1987,9.8,"",,1992,9.8,"",,1997,9.8,"",,2002,9.8,"",,2007,9.8,"",,2012,9.8,"",,2017,9.8,"",
"United Kingdom","Overlap between surface water and groundwater (10^9 m3/year)",1962,9.0,"",,1967,9.0,"",,1972,9.0,"",,1977,9.0,"",,1982,9.0,"",,1987,9.0,"",,1992,9.0,"",,1997,9.0,"",,2002,9.0,"",,2007,9.0,"",,2012,9.0,"",,2017,9.0,"",
"United Kingdom","Total internal renewable water resources (IRWR) (10^9 m3/year)",1962,145.0,"",,1967,145.0,"",,1972,145.0,"",,1977,145.0,"",,1982,145.0,"",,1987,145.0,"",,1992,145.0,"",,1997,145.0,"",,2002,145.0,"",,2007,145.0,"",,2012,145.0,"",,2017,145.0,"",
"United Kingdom","Total internal renewable water resources per capita (m3/inhab/year)",1962,2727.0,"K",,1967,2640.0,"K",,1972,2591.0,"K",,1977,2577.0,"K",,1982,2576.0,"K",,1987,2557.0,"K",,1992,2522.0,"K",,1997,2485.0,"K",,2002,2443.0,"K",,2007,2361.0,"K",,2012,2257.0,"K",,2017,2191.0,"K",
